date,10min,time,value
23.05.21  ,4,19:30:00,48.033
23.05.21  ,5,19:40:00,48.3
23.05.21  ,6,19:50:00,48.8
23.05.21  ,1,20:00:00,50.7
23.05.21  ,2,20:10:00,49.467
23.05.21  ,3,20:20:00,50.2
23.05.21  ,4,20:30:00,50.5
23.05.21  ,5,20:40:00,49.967
23.05.21  ,6,20:50:00,52.7
23.05.21  ,1,21:00:00,53.767
23.05.21  ,2,21:10:00,53.767
23.05.21  ,3,21:20:00,53.9
23.05.21  ,4,21:30:00,53.267
23.05.21  ,5,21:40:00,53.1
23.05.21  ,6,21:50:00,52.2
23.05.21  ,1,22:00:00,49.167
23.05.21  ,2,22:10:00,49.667
23.05.21  ,3,22:20:00,48.567
23.05.21  ,4,22:30:00,48.567
23.05.21  ,5,22:40:00,46.0
23.05.21  ,6,22:50:00,45.233
23.05.21  ,1,23:00:00,44.4
23.05.21  ,2,23:10:00,45.067
23.05.21  ,3,23:20:00,43.633
23.05.21  ,4,23:30:00,42.133
23.05.21  ,5,23:40:00,41.7
23.05.21  ,6,23:50:00,39.833
24.05.21  ,1,00:00:00,37.133
24.05.21  ,2,00:10:00,38.7
24.05.21  ,3,00:20:00,37.8
24.05.21  ,4,00:30:00,36.833
24.05.21  ,5,00:40:00,36.1
24.05.21  ,6,00:50:00,35.8
24.05.21  ,1,01:00:00,36.0
24.05.21  ,2,01:10:00,35.767
24.05.21  ,3,01:20:00,36.167
24.05.21  ,4,01:30:00,36.667
24.05.21  ,5,01:40:00,35.633
24.05.21  ,6,01:50:00,34.867
24.05.21  ,1,02:00:00,34.333
24.05.21  ,2,02:10:00,34.967
24.05.21  ,3,02:20:00,34.967
24.05.21  ,4,02:30:00,34.633
24.05.21  ,5,02:40:00,35.467
24.05.21  ,6,02:50:00,34.9
24.05.21  ,1,03:00:00,33.833
24.05.21  ,2,03:10:00,32.6
24.05.21  ,3,03:20:00,33.167
24.05.21  ,4,03:30:00,33.467
24.05.21  ,5,03:40:00,33.633
24.05.21  ,6,03:50:00,32.133
24.05.21  ,1,04:00:00,32.667
24.05.21  ,2,04:10:00,33.7
24.05.21  ,3,04:20:00,32.633
24.05.21  ,4,04:30:00,31.467
24.05.21  ,5,04:40:00,32.767
24.05.21  ,6,04:50:00,31.667
24.05.21  ,1,05:00:00,32.967
24.05.21  ,2,05:10:00,32.1
24.05.21  ,3,05:20:00,32.567
24.05.21  ,4,05:30:00,32.633
24.05.21  ,5,05:40:00,32.1
24.05.21  ,6,05:50:00,31.067
24.05.21  ,1,06:00:00,33.033
24.05.21  ,2,06:10:00,32.6
24.05.21  ,3,06:20:00,31.033
24.05.21  ,4,06:30:00,31.6
24.05.21  ,5,06:40:00,32.6
24.05.21  ,6,06:50:00,33.767
24.05.21  ,1,07:00:00,34.0
24.05.21  ,2,07:10:00,36.533
24.05.21  ,3,07:20:00,38.567
24.05.21  ,4,07:30:00,36.933
24.05.21  ,5,07:40:00,39.1
24.05.21  ,6,07:50:00,39.167
24.05.21  ,1,08:00:00,38.333
24.05.21  ,2,08:10:00,38.133
24.05.21  ,3,08:20:00,36.933
24.05.21  ,4,08:30:00,38.733
24.05.21  ,5,08:40:00,37.367
24.05.21  ,6,08:50:00,37.767
24.05.21  ,1,09:00:00,37.333
24.05.21  ,2,09:10:00,34.633
24.05.21  ,3,09:20:00,32.267
24.05.21  ,4,09:30:00,31.1
24.05.21  ,5,09:40:00,33.9
24.05.21  ,6,09:50:00,34.2
24.05.21  ,1,10:00:00,31.3
24.05.21  ,2,10:10:00,31.833
24.05.21  ,3,10:20:00,30.7
24.05.21  ,4,10:30:00,33.3
24.05.21  ,5,10:40:00,30.867
24.05.21  ,6,10:50:00,28.0
24.05.21  ,1,11:00:00,28.2
24.05.21  ,2,11:10:00,27.533
24.05.21  ,3,11:20:00,28.167
24.05.21  ,4,11:30:00,29.9
24.05.21  ,5,11:40:00,27.833
24.05.21  ,6,11:50:00,25.2
24.05.21  ,1,12:00:00,26.067
24.05.21  ,2,12:10:00,25.533
24.05.21  ,3,12:20:00,26.1
24.05.21  ,4,12:30:00,25.267
24.05.21  ,5,12:40:00,25.167
24.05.21  ,6,12:50:00,28.333
24.05.21  ,1,13:00:00,31.567
24.05.21  ,2,13:10:00,31.167
24.05.21  ,3,13:20:00,31.467
24.05.21  ,4,13:30:00,28.933
24.05.21  ,5,13:40:00,26.967
24.05.21  ,6,13:50:00,25.533
24.05.21  ,1,14:00:00,25.067
24.05.21  ,2,14:10:00,26.0
24.05.21  ,3,14:20:00,23.8
24.05.21  ,4,14:30:00,21.633
24.05.21  ,5,14:40:00,21.767
24.05.21  ,6,14:50:00,22.4
24.05.21  ,1,15:00:00,21.8
24.05.21  ,2,15:10:00,22.0
24.05.21  ,3,15:20:00,22.8
24.05.21  ,4,15:30:00,23.867
24.05.21  ,5,15:40:00,26.233
24.05.21  ,6,15:50:00,24.667
24.05.21  ,1,16:00:00,24.933
24.05.21  ,2,16:10:00,25.8
24.05.21  ,3,16:20:00,27.633
24.05.21  ,4,16:30:00,26.3
24.05.21  ,5,16:40:00,28.333
24.05.21  ,6,16:50:00,30.333
24.05.21  ,1,17:00:00,29.8
24.05.21  ,2,17:10:00,33.4
24.05.21  ,3,17:20:00,34.533
24.05.21  ,4,17:30:00,34.967
24.05.21  ,5,17:40:00,38.367
24.05.21  ,6,17:50:00,41.233
24.05.21  ,1,18:00:00,43.033
24.05.21  ,2,18:10:00,43.133
24.05.21  ,3,18:20:00,44.833
24.05.21  ,4,18:30:00,44.7
24.05.21  ,5,18:40:00,43.667
24.05.21  ,6,18:50:00,47.933
24.05.21  ,1,19:00:00,51.5
24.05.21  ,2,19:10:00,52.133
24.05.21  ,3,19:20:00,51.667
24.05.21  ,4,19:30:00,51.633
24.05.21  ,5,19:40:00,51.767
24.05.21  ,6,19:50:00,51.367
24.05.21  ,1,20:00:00,54.433
24.05.21  ,2,20:10:00,53.733
24.05.21  ,3,20:20:00,53.433
24.05.21  ,4,20:30:00,54.867
24.05.21  ,5,20:40:00,54.967
24.05.21  ,6,20:50:00,56.267
24.05.21  ,1,21:00:00,56.0
24.05.21  ,2,21:10:00,56.7
24.05.21  ,3,21:20:00,57.767
24.05.21  ,4,21:30:00,56.867
24.05.21  ,5,21:40:00,56.767
24.05.21  ,6,21:50:00,56.633
24.05.21  ,1,22:00:00,54.533
24.05.21  ,2,22:10:00,54.633
24.05.21  ,3,22:20:00,53.133
24.05.21  ,4,22:30:00,51.067
24.05.21  ,5,22:40:00,50.733
24.05.21  ,6,22:50:00,49.7
24.05.21  ,1,23:00:00,48.4
24.05.21  ,2,23:10:00,47.433
24.05.21  ,3,23:20:00,47.267
24.05.21  ,4,23:30:00,46.5
24.05.21  ,5,23:40:00,44.533
24.05.21  ,6,23:50:00,42.4
25.05.21  ,1,00:00:00,41.833
25.05.21  ,2,00:10:00,41.633
25.05.21  ,3,00:20:00,41.4
25.05.21  ,4,00:30:00,43.133
25.05.21  ,5,00:40:00,43.0
25.05.21  ,6,00:50:00,41.0
25.05.21  ,1,01:00:00,39.733
25.05.21  ,2,01:10:00,41.067
25.05.21  ,3,01:20:00,41.033
25.05.21  ,4,01:30:00,40.167
25.05.21  ,5,01:40:00,40.3
25.05.21  ,6,01:50:00,39.567
25.05.21  ,1,02:00:00,37.8
25.05.21  ,2,02:10:00,37.933
25.05.21  ,3,02:20:00,36.467
25.05.21  ,4,02:30:00,38.3
25.05.21  ,5,02:40:00,36.467
25.05.21  ,6,02:50:00,36.867
25.05.21  ,1,03:00:00,35.333
25.05.21  ,2,03:10:00,35.467
25.05.21  ,3,03:20:00,36.2
25.05.21  ,4,03:30:00,35.967
25.05.21  ,5,03:40:00,35.767
25.05.21  ,6,03:50:00,34.567
25.05.21  ,1,04:00:00,34.733
25.05.21  ,2,04:10:00,34.267
25.05.21  ,3,04:20:00,34.667
25.05.21  ,4,04:30:00,34.0
25.05.21  ,5,04:40:00,35.4
25.05.21  ,6,04:50:00,34.5
25.05.21  ,1,05:00:00,33.2
25.05.21  ,2,05:10:00,34.4
25.05.21  ,3,05:20:00,33.2
25.05.21  ,4,05:30:00,34.033
25.05.21  ,5,05:40:00,33.767
25.05.21  ,6,05:50:00,35.133
25.05.21  ,1,06:00:00,36.267
25.05.21  ,2,06:10:00,35.433
25.05.21  ,3,06:20:00,34.233
25.05.21  ,4,06:30:00,35.567
25.05.21  ,5,06:40:00,35.467
25.05.21  ,6,06:50:00,34.033
25.05.21  ,1,07:00:00,33.8
25.05.21  ,2,07:10:00,37.267
25.05.21  ,3,07:20:00,38.867
25.05.21  ,4,07:30:00,39.467
25.05.21  ,5,07:40:00,37.2
25.05.21  ,6,07:50:00,38.667
25.05.21  ,1,08:00:00,38.433
25.05.21  ,2,08:10:00,38.4
25.05.21  ,3,08:20:00,37.167
25.05.21  ,4,08:30:00,38.8
25.05.21  ,5,08:40:00,36.367
25.05.21  ,6,08:50:00,36.533
25.05.21  ,1,09:00:00,35.633
25.05.21  ,2,09:10:00,34.867
25.05.21  ,3,09:20:00,35.133
25.05.21  ,4,09:30:00,33.567
25.05.21  ,5,09:40:00,34.633
25.05.21  ,6,09:50:00,32.867
25.05.21  ,1,10:00:00,31.833
25.05.21  ,2,10:10:00,31.8
25.05.21  ,3,10:20:00,30.9
25.05.21  ,4,10:30:00,31.767
25.05.21  ,5,10:40:00,29.1
25.05.21  ,6,10:50:00,29.567
25.05.21  ,1,11:00:00,31.167
25.05.21  ,2,11:10:00,29.367
25.05.21  ,3,11:20:00,28.1
25.05.21  ,4,11:30:00,28.633
25.05.21  ,5,11:40:00,25.667
25.05.21  ,6,11:50:00,26.4
25.05.21  ,1,12:00:00,28.133
25.05.21  ,2,12:10:00,28.567
25.05.21  ,3,12:20:00,27.933
25.05.21  ,4,12:30:00,26.733
25.05.21  ,5,12:40:00,26.433
25.05.21  ,6,12:50:00,29.2
25.05.21  ,1,13:00:00,28.633
25.05.21  ,2,13:10:00,27.367
25.05.21  ,3,13:20:00,24.467
25.05.21  ,4,13:30:00,25.2
25.05.21  ,5,13:40:00,25.833
25.05.21  ,6,13:50:00,27.6
25.05.21  ,1,14:00:00,25.433
25.05.21  ,2,14:10:00,25.133
25.05.21  ,3,14:20:00,24.5
25.05.21  ,4,14:30:00,26.1
25.05.21  ,5,14:40:00,27.0
25.05.21  ,6,14:50:00,29.3
25.05.21  ,1,15:00:00,27.2
25.05.21  ,2,15:10:00,26.867
25.05.21  ,3,15:20:00,26.8
25.05.21  ,4,15:30:00,26.433
25.05.21  ,5,15:40:00,26.633
25.05.21  ,6,15:50:00,29.733
25.05.21  ,1,16:00:00,31.967
25.05.21  ,2,16:10:00,29.633
25.05.21  ,3,16:20:00,30.733
25.05.21  ,4,16:30:00,31.667
25.05.21  ,5,16:40:00,31.933
25.05.21  ,6,16:50:00,32.033
25.05.21  ,1,17:00:00,35.3
25.05.21  ,2,17:10:00,37.433
25.05.21  ,3,17:20:00,38.1
25.05.21  ,4,17:30:00,39.467
25.05.21  ,5,17:40:00,42.2
25.05.21  ,6,17:50:00,42.333
25.05.21  ,1,18:00:00,42.8
25.05.21  ,2,18:10:00,42.867
25.05.21  ,3,18:20:00,43.7
25.05.21  ,4,18:30:00,45.367
25.05.21  ,5,18:40:00,46.933
25.05.21  ,6,18:50:00,50.133
25.05.21  ,1,19:00:00,51.8
25.05.21  ,2,19:10:00,50.767
25.05.21  ,3,19:20:00,52.933
25.05.21  ,4,19:30:00,53.8
25.05.21  ,5,19:40:00,54.1
25.05.21  ,6,19:50:00,53.033
25.05.21  ,1,20:00:00,54.533
25.05.21  ,2,20:10:00,54.533
25.05.21  ,3,20:20:00,52.6
25.05.21  ,4,20:30:00,56.1
25.05.21  ,5,20:40:00,57.367
25.05.21  ,6,20:50:00,57.667
25.05.21  ,1,21:00:00,58.267
25.05.21  ,2,21:10:00,60.4
25.05.21  ,3,21:20:00,59.2
25.05.21  ,4,21:30:00,60.767
25.05.21  ,5,21:40:00,61.5
25.05.21  ,6,21:50:00,60.5
25.05.21  ,1,22:00:00,57.433
25.05.21  ,2,22:10:00,56.167
25.05.21  ,3,22:20:00,56.033
25.05.21  ,4,22:30:00,55.267
25.05.21  ,5,22:40:00,51.7
25.05.21  ,6,22:50:00,50.067
25.05.21  ,1,23:00:00,51.367
25.05.21  ,2,23:10:00,51.067
25.05.21  ,3,23:20:00,50.1
25.05.21  ,4,23:30:00,51.1
25.05.21  ,5,23:40:00,50.0
25.05.21  ,6,23:50:00,45.267
26.05.21  ,1,00:00:00,44.433
26.05.21  ,2,00:10:00,44.9
26.05.21  ,3,00:20:00,43.9
26.05.21  ,4,00:30:00,44.233
26.05.21  ,5,00:40:00,43.0
26.05.21  ,6,00:50:00,42.433
26.05.21  ,1,01:00:00,42.733
26.05.21  ,2,01:10:00,41.733
26.05.21  ,3,01:20:00,39.5
26.05.21  ,4,01:30:00,40.6
26.05.21  ,5,01:40:00,39.467
26.05.21  ,6,01:50:00,40.2
26.05.21  ,1,02:00:00,38.6
26.05.21  ,2,02:10:00,38.9
26.05.21  ,3,02:20:00,38.5
26.05.21  ,4,02:30:00,38.3
26.05.21  ,5,02:40:00,37.733
26.05.21  ,6,02:50:00,38.3
26.05.21  ,1,03:00:00,37.567
26.05.21  ,2,03:10:00,36.8
26.05.21  ,3,03:20:00,36.867
26.05.21  ,4,03:30:00,37.433
26.05.21  ,5,03:40:00,37.633
26.05.21  ,6,03:50:00,37.533
26.05.21  ,1,04:00:00,36.967
26.05.21  ,2,04:10:00,36.133
26.05.21  ,3,04:20:00,35.767
26.05.21  ,4,04:30:00,36.767
26.05.21  ,5,04:40:00,35.7
26.05.21  ,6,04:50:00,37.833
26.05.21  ,1,05:00:00,38.133
26.05.21  ,2,05:10:00,36.7
26.05.21  ,3,05:20:00,35.133
26.05.21  ,4,05:30:00,36.433
26.05.21  ,5,05:40:00,36.367
26.05.21  ,6,05:50:00,37.0
26.05.21  ,1,06:00:00,37.267
26.05.21  ,2,06:10:00,38.833
26.05.21  ,3,06:20:00,35.633
26.05.21  ,4,06:30:00,37.3
26.05.21  ,5,06:40:00,38.4
26.05.21  ,6,06:50:00,37.0
26.05.21  ,1,07:00:00,37.333
26.05.21  ,2,07:10:00,39.267
26.05.21  ,3,07:20:00,40.8
26.05.21  ,4,07:30:00,41.0
26.05.21  ,5,07:40:00,39.9
26.05.21  ,6,07:50:00,40.0
26.05.21  ,1,08:00:00,38.467
26.05.21  ,2,08:10:00,38.833
26.05.21  ,3,08:20:00,41.367
26.05.21  ,4,08:30:00,40.267
26.05.21  ,5,08:40:00,40.467
26.05.21  ,6,08:50:00,39.4
26.05.21  ,1,09:00:00,39.433
26.05.21  ,2,09:10:00,39.933
26.05.21  ,3,09:20:00,40.467
26.05.21  ,4,09:30:00,39.433
26.05.21  ,5,09:40:00,39.3
26.05.21  ,6,09:50:00,37.6
26.05.21  ,1,10:00:00,51.1
26.05.21  ,2,10:10:00,48.433
26.05.21  ,3,10:20:00,48.933
26.05.21  ,4,10:30:00,38.467
26.05.21  ,5,10:40:00,35.4
26.05.21  ,6,10:50:00,33.567
26.05.21  ,1,11:00:00,30.567
26.05.21  ,2,11:10:00,29.933
26.05.21  ,3,11:20:00,33.567
26.05.21  ,4,11:30:00,48.0
26.05.21  ,5,11:40:00,42.233
26.05.21  ,6,11:50:00,47.133
26.05.21  ,1,12:00:00,46.533
26.05.21  ,2,12:10:00,48.033
26.05.21  ,3,12:20:00,49.3
26.05.21  ,4,12:30:00,49.5
26.05.21  ,5,12:40:00,46.467
26.05.21  ,6,12:50:00,45.967
26.05.21  ,1,13:00:00,47.567
26.05.21  ,2,13:10:00,47.5
26.05.21  ,3,13:20:00,48.133
26.05.21  ,4,13:30:00,49.867
26.05.21  ,5,13:40:00,49.2
26.05.21  ,6,13:50:00,46.933
26.05.21  ,1,14:00:00,48.3
26.05.21  ,2,14:10:00,49.6
26.05.21  ,3,14:20:00,48.1
26.05.21  ,4,14:30:00,46.6
26.05.21  ,5,14:40:00,43.4
26.05.21  ,6,14:50:00,43.867
26.05.21  ,1,15:00:00,44.367
26.05.21  ,2,15:10:00,46.3
26.05.21  ,3,15:20:00,32.633
26.05.21  ,4,15:30:00,26.433
26.05.21  ,5,15:40:00,25.467
26.05.21  ,6,15:50:00,25.533
26.05.21  ,1,16:00:00,26.267
26.05.21  ,2,16:10:00,25.867
26.05.21  ,3,16:20:00,26.067
26.05.21  ,4,16:30:00,29.467
26.05.21  ,5,16:40:00,32.2
26.05.21  ,6,16:50:00,32.567
26.05.21  ,1,17:00:00,34.933
26.05.21  ,2,17:10:00,46.967
26.05.21  ,3,17:20:00,47.033
26.05.21  ,4,17:30:00,47.733
26.05.21  ,5,17:40:00,46.267
26.05.21  ,6,17:50:00,48.0
26.05.21  ,1,18:00:00,51.0
26.05.21  ,2,18:10:00,50.833
26.05.21  ,3,18:20:00,49.7
26.05.21  ,4,18:30:00,49.5
26.05.21  ,5,18:40:00,52.367
26.05.21  ,6,18:50:00,54.933
26.05.21  ,1,19:00:00,55.467
26.05.21  ,2,19:10:00,56.033
26.05.21  ,3,19:20:00,55.733
26.05.21  ,4,19:30:00,54.0
26.05.21  ,5,19:40:00,53.767
26.05.21  ,6,19:50:00,57.7
26.05.21  ,1,20:00:00,57.7
26.05.21  ,2,20:10:00,56.767
26.05.21  ,3,20:20:00,55.133
26.05.21  ,4,20:30:00,55.933
26.05.21  ,5,20:40:00,55.767
26.05.21  ,6,20:50:00,55.633
26.05.21  ,1,21:00:00,57.4
26.05.21  ,2,21:10:00,54.533
26.05.21  ,3,21:20:00,58.033
26.05.21  ,4,21:30:00,58.667
26.05.21  ,5,21:40:00,60.833
26.05.21  ,6,21:50:00,56.467
26.05.21  ,1,22:00:00,56.933
26.05.21  ,2,22:10:00,56.9
26.05.21  ,3,22:20:00,55.167
26.05.21  ,4,22:30:00,56.2
26.05.21  ,5,22:40:00,52.3
26.05.21  ,6,22:50:00,51.733
26.05.21  ,1,23:00:00,52.167
26.05.21  ,2,23:10:00,52.133
26.05.21  ,3,23:20:00,49.467
26.05.21  ,4,23:30:00,44.567
26.05.21  ,5,23:40:00,46.467
26.05.21  ,6,23:50:00,45.5
27.05.21  ,1,00:00:00,44.133
27.05.21  ,2,00:10:00,45.033
27.05.21  ,3,00:20:00,44.7
27.05.21  ,4,00:30:00,45.533
27.05.21  ,5,00:40:00,44.067
27.05.21  ,6,00:50:00,41.4
27.05.21  ,1,01:00:00,41.4
27.05.21  ,2,01:10:00,42.433
27.05.21  ,3,01:20:00,41.1
27.05.21  ,4,01:30:00,40.867
27.05.21  ,5,01:40:00,38.967
27.05.21  ,6,01:50:00,38.367
27.05.21  ,1,02:00:00,38.033
27.05.21  ,2,02:10:00,37.567
27.05.21  ,3,02:20:00,38.933
27.05.21  ,4,02:30:00,38.133
27.05.21  ,5,02:40:00,36.9
27.05.21  ,6,02:50:00,36.4
27.05.21  ,1,03:00:00,37.233
27.05.21  ,2,03:10:00,36.4
27.05.21  ,3,03:20:00,37.333
27.05.21  ,4,03:30:00,37.567
27.05.21  ,5,03:40:00,36.6
27.05.21  ,6,03:50:00,34.2
27.05.21  ,1,04:00:00,34.833
27.05.21  ,2,04:10:00,36.867
27.05.21  ,3,04:20:00,35.567
27.05.21  ,4,04:30:00,35.233
27.05.21  ,5,04:40:00,35.567
27.05.21  ,6,04:50:00,37.133
27.05.21  ,1,05:00:00,36.6
27.05.21  ,2,05:10:00,34.367
27.05.21  ,3,05:20:00,35.4
27.05.21  ,4,05:30:00,36.1
27.05.21  ,5,05:40:00,36.6
27.05.21  ,6,05:50:00,35.7
27.05.21  ,1,06:00:00,35.3
27.05.21  ,2,06:10:00,38.2
27.05.21  ,3,06:20:00,36.7
27.05.21  ,4,06:30:00,36.267
27.05.21  ,5,06:40:00,36.367
27.05.21  ,6,06:50:00,36.667
27.05.21  ,1,07:00:00,36.833
27.05.21  ,2,07:10:00,40.267
27.05.21  ,3,07:20:00,41.3
27.05.21  ,4,07:30:00,40.533
27.05.21  ,5,07:40:00,39.7
27.05.21  ,6,07:50:00,37.167
27.05.21  ,1,08:00:00,39.933
27.05.21  ,2,08:10:00,40.067
27.05.21  ,3,08:20:00,41.433
27.05.21  ,4,08:30:00,40.5
27.05.21  ,5,08:40:00,39.533
27.05.21  ,6,08:50:00,38.133
27.05.21  ,1,09:00:00,38.633
27.05.21  ,2,09:10:00,36.867
27.05.21  ,3,09:20:00,37.433
27.05.21  ,4,09:30:00,36.367
27.05.21  ,5,09:40:00,34.433
27.05.21  ,6,09:50:00,35.067
27.05.21  ,1,10:00:00,35.633
27.05.21  ,2,10:10:00,32.967
27.05.21  ,3,10:20:00,31.2
27.05.21  ,4,10:30:00,31.7
27.05.21  ,5,10:40:00,34.4
27.05.21  ,6,10:50:00,32.933
27.05.21  ,1,11:00:00,33.433
27.05.21  ,2,11:10:00,32.6
27.05.21  ,3,11:20:00,32.5
27.05.21  ,4,11:30:00,31.867
27.05.21  ,5,11:40:00,29.067
27.05.21  ,6,11:50:00,28.433
27.05.21  ,1,12:00:00,27.8
27.05.21  ,2,12:10:00,25.2
27.05.21  ,3,12:20:00,25.5
27.05.21  ,4,12:30:00,27.4
27.05.21  ,5,12:40:00,30.0
27.05.21  ,6,12:50:00,28.567
27.05.21  ,1,13:00:00,27.9
27.05.21  ,2,13:10:00,27.433
27.05.21  ,3,13:20:00,25.3
27.05.21  ,4,13:30:00,24.467
27.05.21  ,5,13:40:00,20.933
27.05.21  ,6,13:50:00,22.867
27.05.21  ,1,14:00:00,22.5
27.05.21  ,2,14:10:00,23.4
27.05.21  ,3,14:20:00,22.267
27.05.21  ,4,14:30:00,21.833
27.05.21  ,5,14:40:00,23.9
27.05.21  ,6,14:50:00,24.233
27.05.21  ,1,15:00:00,23.233
27.05.21  ,2,15:10:00,22.933
27.05.21  ,3,15:20:00,24.467
27.05.21  ,4,15:30:00,24.4
27.05.21  ,5,15:40:00,23.7
27.05.21  ,6,15:50:00,22.833
27.05.21  ,1,16:00:00,24.967
27.05.21  ,2,16:10:00,22.7
27.05.21  ,3,16:20:00,21.8
27.05.21  ,4,16:30:00,23.167
27.05.21  ,5,16:40:00,26.667
27.05.21  ,6,16:50:00,30.9
27.05.21  ,1,17:00:00,33.8
27.05.21  ,2,17:10:00,34.267
27.05.21  ,3,17:20:00,33.767
27.05.21  ,4,17:30:00,35.0
27.05.21  ,5,17:40:00,36.667
27.05.21  ,6,17:50:00,39.2
27.05.21  ,1,18:00:00,42.0
27.05.21  ,2,18:10:00,43.833
27.05.21  ,3,18:20:00,46.9
27.05.21  ,4,18:30:00,47.933
27.05.21  ,5,18:40:00,51.033
27.05.21  ,6,18:50:00,49.5
27.05.21  ,1,19:00:00,53.533
27.05.21  ,2,19:10:00,55.567
27.05.21  ,3,19:20:00,55.0
27.05.21  ,4,19:30:00,53.8
27.05.21  ,5,19:40:00,52.167
27.05.21  ,6,19:50:00,51.267
27.05.21  ,1,20:00:00,52.6
27.05.21  ,2,20:10:00,54.0
27.05.21  ,3,20:20:00,54.3
27.05.21  ,4,20:30:00,57.1
27.05.21  ,5,20:40:00,55.7
27.05.21  ,6,20:50:00,56.933
27.05.21  ,1,21:00:00,58.233
27.05.21  ,2,21:10:00,57.467
27.05.21  ,3,21:20:00,55.133
27.05.21  ,4,21:30:00,54.8
27.05.21  ,5,21:40:00,54.733
27.05.21  ,6,21:50:00,55.133
27.05.21  ,1,22:00:00,54.867
27.05.21  ,2,22:10:00,55.733
27.05.21  ,3,22:20:00,54.433
27.05.21  ,4,22:30:00,53.867
27.05.21  ,5,22:40:00,54.3
27.05.21  ,6,22:50:00,53.767
27.05.21  ,1,23:00:00,52.6
27.05.21  ,2,23:10:00,51.6
27.05.21  ,3,23:20:00,48.067
27.05.21  ,4,23:30:00,48.2
27.05.21  ,5,23:40:00,46.9
27.05.21  ,6,23:50:00,46.433
28.05.21  ,1,00:00:00,46.667
28.05.21  ,2,00:10:00,45.233
28.05.21  ,3,00:20:00,47.567
28.05.21  ,4,00:30:00,45.6
28.05.21  ,5,00:40:00,45.9
28.05.21  ,6,00:50:00,44.233
28.05.21  ,1,01:00:00,44.867
28.05.21  ,2,01:10:00,45.7
28.05.21  ,3,01:20:00,43.7
28.05.21  ,4,01:30:00,43.233
28.05.21  ,5,01:40:00,40.833
28.05.21  ,6,01:50:00,40.5
28.05.21  ,1,02:00:00,40.533
28.05.21  ,2,02:10:00,40.333
28.05.21  ,3,02:20:00,39.4
28.05.21  ,4,02:30:00,38.2
28.05.21  ,5,02:40:00,38.333
28.05.21  ,6,02:50:00,37.5
28.05.21  ,1,03:00:00,37.033
28.05.21  ,2,03:10:00,37.533
28.05.21  ,3,03:20:00,36.633
28.05.21  ,4,03:30:00,36.767
28.05.21  ,5,03:40:00,35.067
28.05.21  ,6,03:50:00,35.067
28.05.21  ,1,04:00:00,35.8
28.05.21  ,2,04:10:00,35.8
28.05.21  ,3,04:20:00,34.967
28.05.21  ,4,04:30:00,34.133
28.05.21  ,5,04:40:00,34.733
28.05.21  ,6,04:50:00,35.167
28.05.21  ,1,05:00:00,36.4
28.05.21  ,2,05:10:00,35.867
28.05.21  ,3,05:20:00,36.967
28.05.21  ,4,05:30:00,36.433
28.05.21  ,5,05:40:00,37.267
28.05.21  ,6,05:50:00,36.7
28.05.21  ,1,06:00:00,35.233
28.05.21  ,2,06:10:00,37.867
28.05.21  ,3,06:20:00,38.067
28.05.21  ,4,06:30:00,36.833
28.05.21  ,5,06:40:00,37.567
28.05.21  ,6,06:50:00,40.233
28.05.21  ,1,07:00:00,41.267
28.05.21  ,2,07:10:00,42.667
28.05.21  ,3,07:20:00,43.667
28.05.21  ,4,07:30:00,45.833
28.05.21  ,5,07:40:00,46.767
28.05.21  ,6,07:50:00,45.233
28.05.21  ,1,08:00:00,45.167
28.05.21  ,2,08:10:00,42.133
28.05.21  ,3,08:20:00,42.1
28.05.21  ,4,08:30:00,39.267
28.05.21  ,5,08:40:00,36.333
28.05.21  ,6,08:50:00,38.633
28.05.21  ,1,09:00:00,37.267
28.05.21  ,2,09:10:00,35.667
28.05.21  ,3,09:20:00,35.7
28.05.21  ,4,09:30:00,35.6
28.05.21  ,5,09:40:00,36.3
28.05.21  ,6,09:50:00,33.633
28.05.21  ,1,10:00:00,30.733
28.05.21  ,2,10:10:00,31.933
28.05.21  ,3,10:20:00,29.8
28.05.21  ,4,10:30:00,29.133
28.05.21  ,5,10:40:00,30.1
28.05.21  ,6,10:50:00,26.0
28.05.21  ,1,11:00:00,26.6
28.05.21  ,2,11:10:00,26.633
28.05.21  ,3,11:20:00,27.567
28.05.21  ,4,11:30:00,27.5
28.05.21  ,5,11:40:00,29.6
28.05.21  ,6,11:50:00,30.767
28.05.21  ,1,12:00:00,29.233
28.05.21  ,2,12:10:00,27.567
28.05.21  ,3,12:20:00,28.9
28.05.21  ,4,12:30:00,25.2
28.05.21  ,5,12:40:00,24.433
28.05.21  ,6,12:50:00,24.3
28.05.21  ,1,13:00:00,21.867
28.05.21  ,2,13:10:00,23.2
28.05.21  ,3,13:20:00,21.667
28.05.21  ,4,13:30:00,21.467
28.05.21  ,5,13:40:00,21.767
28.05.21  ,6,13:50:00,23.333
28.05.21  ,1,14:00:00,22.333
28.05.21  ,2,14:10:00,23.833
28.05.21  ,3,14:20:00,22.533
28.05.21  ,4,14:30:00,21.0
28.05.21  ,5,14:40:00,19.6
28.05.21  ,6,14:50:00,17.967
28.05.21  ,1,15:00:00,17.8
28.05.21  ,2,15:10:00,21.7
28.05.21  ,3,15:20:00,40.167
28.05.21  ,4,15:30:00,41.233
28.05.21  ,5,15:40:00,41.167
28.05.21  ,6,15:50:00,40.533
